last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-02 10:26:00,Z,AAPL,296.99,1.0,297.02,1.0,-1.0,0.0,2020-01-02 10:26:00.559156,297.19,297.2,1
2020-01-02 10:27:00,Q,AAPL,297.19,1.0,297.2,2.0,0.0,0.0,2020-01-02 10:27:00.488022,297.23,297.27,1
2020-01-02 10:28:00,Z,AAPL,297.23,10.0,297.27,2.0,0.0,1.0,2020-01-02 10:28:00.010466,297.41,297.44,1
2020-01-02 10:29:00,P,AAPL,297.41,2.0,297.44,1.0,0.0,0.0,2020-01-02 10:29:00.072418,297.5,297.54,1
2020-01-02 10:30:00,Z,AAPL,297.5,5.0,297.54,4.0,0.0,-1.0,2020-01-02 10:30:00.008279,297.5,297.52,0
2020-01-02 10:31:00,Z,AAPL,297.5,1.0,297.52,5.0,-2.0,0.0,2020-01-02 10:31:00.014179,297.3,297.32,-1
2020-01-02 10:32:00,Q,AAPL,297.3,4.0,297.32,2.0,0.0,1.0,2020-01-02 10:32:00.040081,297.3,297.33,0
2020-01-02 10:33:00,Z,AAPL,297.3,3.0,297.33,3.0,0.0,1.0,2020-01-02 10:33:00.021919,297.55,297.57,1
2020-01-02 10:34:00,K,AAPL,297.55,1.0,297.57,1.0,0.0,0.0,2020-01-02 10:34:00.915501,297.45,297.48,-1
2020-01-02 10:35:00,Z,AAPL,297.45,2.0,297.48,2.0,0.0,1.0,2020-01-02 10:35:00.030471,297.36,297.37,-1
2020-01-02 10:36:00,Q,AAPL,297.36,1.0,297.37,1.0,-1.0,0.0,2020-01-02 10:36:00.026356,297.52,297.55,1
2020-01-02 10:37:00,Z,AAPL,297.52,4.0,297.55,10.0,1.0,0.0,2020-01-02 10:37:00.091190,297.44,297.46,-1
2020-01-02 10:38:00,Z,AAPL,297.44,3.0,297.46,2.0,-1.0,1.0,2020-01-02 10:38:00.183917,297.24,297.25,-1
2020-01-02 10:39:00,Q,AAPL,297.24,1.0,297.25,2.0,-1.0,0.0,2020-01-02 10:39:00.019367,297.28,297.31,1
2020-01-02 10:40:00,Z,AAPL,297.28,2.0,297.31,2.0,0.0,0.0,2020-01-02 10:40:00.010856,297.24,297.26,-1
2020-01-02 10:41:00,Z,AAPL,297.24,3.0,297.26,2.0,1.0,0.0,2020-01-02 10:41:00.270157,297.38,297.39,1
2020-01-02 10:42:00,Z,AAPL,297.38,1.0,297.39,1.0,0.0,-1.0,2020-01-02 10:42:00.234098,297.71,297.72,1
2020-01-02 10:43:00,Q,AAPL,297.71,2.0,297.72,1.0,0.0,0.0,2020-01-02 10:43:01.113971,297.59,297.61,-1
2020-01-02 10:44:00,Q,AAPL,297.59,2.0,297.61,1.0,0.0,-4.0,2020-01-02 10:44:00.244919,297.53,297.55,-1
2020-01-02 10:45:00,Z,AAPL,297.53,1.0,297.55,2.0,0.0,-1.0,2020-01-02 10:45:00.019084,297.69,297.71,1
2020-01-02 10:46:00,Q,AAPL,297.69,3.0,297.71,1.0,1.0,0.0,2020-01-02 10:46:00.117772,297.71,297.72,0
2020-01-02 10:47:00,Q,AAPL,297.71,2.0,297.72,1.0,-1.0,0.0,2020-01-02 10:47:00.031556,297.7,297.72,0
2020-01-02 10:48:00,Q,AAPL,297.7,2.0,297.72,2.0,0.0,1.0,2020-01-02 10:48:00.192482,297.53,297.56,-1
2020-01-02 10:49:00,Z,AAPL,297.53,2.0,297.56,3.0,1.0,2.0,2020-01-02 10:49:00.075215,297.89,297.9,1
2020-01-02 10:50:00,Z,AAPL,297.89,2.0,297.9,4.0,1.0,0.0,2020-01-02 10:50:00.011664,297.94,297.97,1
2020-01-02 10:51:00,N,AAPL,297.94,2.0,297.97,1.0,0.0,-1.0,2020-01-02 10:51:00.015582,297.76,297.8,-1
2020-01-02 10:52:00,Q,AAPL,297.76,3.0,297.8,3.0,1.0,0.0,2020-01-02 10:52:00.375168,297.87,297.9,1
2020-01-02 10:53:00,Z,AAPL,297.87,1.0,297.9,3.0,0.0,0.0,2020-01-02 10:53:00.094822,297.9,297.93,0
2020-01-02 10:54:00,Z,AAPL,297.9,4.0,297.93,2.0,0.0,1.0,2020-01-02 10:54:00.009218,297.86,297.88,-1
2020-01-02 10:55:00,P,AAPL,297.86,1.0,297.88,1.0,0.0,0.0,2020-01-02 10:55:00.018187,298.01,298.03,1
2020-01-02 10:56:00,Q,AAPL,298.01,1.0,298.03,2.0,-1.0,1.0,2020-01-02 10:56:00.057499,298.02,298.04,0
2020-01-02 10:57:00,Z,AAPL,298.02,1.0,298.04,2.0,-1.0,0.0,2020-01-02 10:57:00.429673,298.14,298.17,1
2020-01-02 10:58:00,Q,AAPL,298.14,1.0,298.17,3.0,0.0,1.0,2020-01-02 10:58:00.201114,298.28,298.29,1
2020-01-02 10:59:00,Q,AAPL,298.28,4.0,298.29,1.0,0.0,0.0,2020-01-02 10:59:00.217410,298.1,298.13,-1
2020-01-02 11:00:00,Z,AAPL,298.1,11.0,298.13,1.0,0.0,-1.0,2020-01-02 11:00:00.002843,298.15,298.16,1
2020-01-02 11:01:00,P,AAPL,298.15,2.0,298.16,2.0,1.0,0.0,2020-01-02 11:01:00.311013,297.92,297.94,-1
2020-01-02 11:02:00,Z,AAPL,297.92,2.0,297.94,1.0,-2.0,0.0,2020-01-02 11:02:01.119806,297.89,297.92,0
2020-01-02 11:03:00,Q,AAPL,297.89,4.0,297.92,1.0,1.0,0.0,2020-01-02 11:03:00.053210,297.84,297.87,-1
2020-01-02 11:04:00,N,AAPL,297.84,3.0,297.87,3.0,0.0,1.0,2020-01-02 11:04:00.014757,297.95,297.97,1
2020-01-02 11:05:00,Q,AAPL,297.95,5.0,297.97,5.0,0.0,1.0,2020-01-02 11:05:01.647766,297.89,297.91,-1
2020-01-02 11:06:00,Q,AAPL,297.89,5.0,297.91,1.0,1.0,0.0,2020-01-02 11:06:00.389580,298.12,298.14,1
2020-01-02 11:07:00,Q,AAPL,298.12,2.0,298.14,2.0,-1.0,0.0,2020-01-02 11:07:00.011545,298.12,298.14,0
2020-01-02 11:08:00,Z,AAPL,298.12,2.0,298.14,1.0,0.0,-1.0,2020-01-02 11:08:00.121225,298.22,298.23,1
2020-01-02 11:09:00,Y,AAPL,298.22,1.0,298.23,2.0,-8.0,0.0,2020-01-02 11:09:00.622233,298.27,298.29,1
2020-01-02 11:10:00,Q,AAPL,298.27,5.0,298.29,1.0,0.0,-1.0,2020-01-02 11:10:00.066405,298.26,298.29,0
2020-01-02 11:11:00,P,AAPL,298.26,5.0,298.29,3.0,0.0,2.0,2020-01-02 11:11:00.225721,298.36,298.38,1
2020-01-02 11:12:00,N,AAPL,298.36,2.0,298.38,1.0,1.0,-1.0,2020-01-02 11:12:00.722351,298.55,298.57,1
