last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-28 11:07:58,N,AAPL,315.35,3.0,315.38,2.0,2.0,0.0,2020-01-28 11:07:58.509359,315.36,315.39,0
2020-01-28 11:08:01,N,AAPL,315.36,1.0,315.39,1.0,-2.0,-1.0,2020-01-28 11:08:01.018172,315.36,315.38,0
2020-01-28 11:08:04,N,AAPL,315.36,4.0,315.38,2.0,1.0,0.0,2020-01-28 11:08:04.027147,315.32,315.35,-1
2020-01-28 11:08:05,N,AAPL,315.32,2.0,315.35,8.0,-1.0,6.0,2020-01-28 11:08:05.674044,315.34,315.36,0
2020-01-28 11:08:06,N,AAPL,315.34,1.0,315.36,2.0,0.0,0.0,2020-01-28 11:08:06.338298,315.34,315.36,0
2020-01-28 11:08:07,N,AAPL,315.34,2.0,315.36,2.0,-1.0,0.0,2020-01-28 11:08:07.369628,315.34,315.35,0
2020-01-28 11:08:08,N,AAPL,315.34,1.0,315.35,8.0,-1.0,6.0,2020-01-28 11:08:08.025237,315.31,315.34,0
2020-01-28 11:08:09,N,AAPL,315.31,2.0,315.34,2.0,-3.0,-2.0,2020-01-28 11:08:09.079163,315.31,315.34,0
2020-01-28 11:08:10,N,AAPL,315.31,2.0,315.34,3.0,0.0,1.0,2020-01-28 11:08:10.147326,315.31,315.32,0
2020-01-28 11:08:11,N,AAPL,315.31,1.0,315.32,2.0,-1.0,0.0,2020-01-28 11:08:11.264472,315.25,315.27,-1
2020-01-28 11:08:12,N,AAPL,315.25,7.0,315.27,1.0,-1.0,-1.0,2020-01-28 11:08:12.194400,315.29,315.3,1
2020-01-28 11:08:13,N,AAPL,315.29,1.0,315.3,2.0,-4.0,1.0,2020-01-28 11:08:13.425269,315.26,315.3,0
2020-01-28 11:08:14,N,AAPL,315.26,7.0,315.3,2.0,5.0,1.0,2020-01-28 11:08:14.544261,315.26,315.29,0
2020-01-28 11:08:15,N,AAPL,315.26,1.0,315.29,1.0,-6.0,0.0,2020-01-28 11:08:15.948000,315.26,315.29,0
2020-01-28 11:08:16,N,AAPL,315.26,1.0,315.29,2.0,0.0,1.0,2020-01-28 11:08:16.763696,315.26,315.29,0
2020-01-28 11:08:17,N,AAPL,315.26,1.0,315.29,2.0,0.0,-9.0,2020-01-28 11:08:17.258348,315.28,315.29,0
2020-01-28 11:08:24,N,AAPL,315.28,1.0,315.29,11.0,-1.0,1.0,2020-01-28 11:08:24.917492,315.22,315.25,-1
2020-01-28 11:08:25,N,AAPL,315.22,2.0,315.25,5.0,1.0,2.0,2020-01-28 11:08:25.332342,315.2,315.24,0
2020-01-28 11:08:26,N,AAPL,315.2,3.0,315.24,2.0,1.0,0.0,2020-01-28 11:08:26.769133,315.22,315.25,0
2020-01-28 11:08:27,N,AAPL,315.22,1.0,315.25,2.0,-2.0,0.0,2020-01-28 11:08:27.031613,315.23,315.26,0
2020-01-28 11:08:28,N,AAPL,315.23,2.0,315.26,1.0,1.0,-1.0,2020-01-28 11:08:28.129252,315.24,315.28,0
2020-01-28 11:08:29,N,AAPL,315.24,5.0,315.28,2.0,3.0,1.0,2020-01-28 11:08:29.308315,315.3,315.31,1
2020-01-28 11:08:32,N,AAPL,315.3,4.0,315.31,1.0,3.0,0.0,2020-01-28 11:08:32.832270,315.3,315.33,0
2020-01-28 11:08:33,N,AAPL,315.3,1.0,315.33,1.0,-1.0,-1.0,2020-01-28 11:08:33.080743,315.32,315.35,0
2020-01-28 11:08:34,N,AAPL,315.32,1.0,315.35,1.0,0.0,0.0,2020-01-28 11:08:34.022279,315.31,315.34,0
2020-01-28 11:08:35,N,AAPL,315.31,4.0,315.34,2.0,0.0,1.0,2020-01-28 11:08:35.236073,315.31,315.34,0
2020-01-28 11:08:37,N,AAPL,315.31,3.0,315.34,2.0,1.0,0.0,2020-01-28 11:08:37.754135,315.31,315.34,0
2020-01-28 11:08:38,N,AAPL,315.31,1.0,315.34,2.0,-2.0,0.0,2020-01-28 11:08:38.895277,315.32,315.35,0
2020-01-28 11:08:39,N,AAPL,315.32,2.0,315.35,1.0,1.0,-1.0,2020-01-28 11:08:39.233928,315.32,315.34,0
2020-01-28 11:08:40,N,AAPL,315.32,2.0,315.34,1.0,0.0,-1.0,2020-01-28 11:08:40.460440,315.32,315.36,0
2020-01-28 11:08:42,N,AAPL,315.32,3.0,315.36,1.0,1.0,-3.0,2020-01-28 11:08:42.026629,315.32,315.35,0
2020-01-28 11:08:43,N,AAPL,315.32,2.0,315.35,2.0,-1.0,1.0,2020-01-28 11:08:43.200657,315.33,315.36,0
2020-01-28 11:08:44,N,AAPL,315.33,2.0,315.36,1.0,0.0,0.0,2020-01-28 11:08:44.227568,315.33,315.36,0
2020-01-28 11:08:45,N,AAPL,315.33,2.0,315.36,1.0,0.0,-1.0,2020-01-28 11:08:45.889609,315.34,315.36,0
2020-01-28 11:08:46,N,AAPL,315.34,2.0,315.36,1.0,0.0,0.0,2020-01-28 11:08:46.331761,315.31,315.34,0
2020-01-28 11:08:48,N,AAPL,315.31,3.0,315.34,2.0,1.0,1.0,2020-01-28 11:08:48.737174,315.31,315.34,0
2020-01-28 11:08:49,N,AAPL,315.31,7.0,315.34,1.0,6.0,-1.0,2020-01-28 11:08:49.002303,315.31,315.33,0
2020-01-28 11:08:50,N,AAPL,315.31,2.0,315.33,4.0,-2.0,1.0,2020-01-28 11:08:50.070692,315.31,315.33,0
2020-01-28 11:08:52,N,AAPL,315.31,4.0,315.33,2.0,3.0,0.0,2020-01-28 11:08:52.674686,315.27,315.3,-1
2020-01-28 11:08:53,N,AAPL,315.27,2.0,315.3,5.0,-2.0,3.0,2020-01-28 11:08:53.893505,315.26,315.29,0
2020-01-28 11:08:56,N,AAPL,315.26,4.0,315.29,2.0,3.0,-3.0,2020-01-28 11:08:56.214923,315.23,315.25,-1
2020-01-28 11:08:57,N,AAPL,315.23,2.0,315.25,4.0,0.0,2.0,2020-01-28 11:08:57.547483,315.21,315.24,0
2020-01-28 11:08:58,N,AAPL,315.21,2.0,315.24,1.0,0.0,-2.0,2020-01-28 11:08:58.428876,315.22,315.24,0
2020-01-28 11:08:59,N,AAPL,315.22,2.0,315.24,2.0,-1.0,1.0,2020-01-28 11:08:59.565785,315.22,315.25,0
2020-01-28 11:09:00,N,AAPL,315.22,2.0,315.25,2.0,0.0,0.0,2020-01-28 11:09:00.104265,315.22,315.24,0
2020-01-28 11:09:01,N,AAPL,315.22,2.0,315.24,1.0,0.0,-1.0,2020-01-28 11:09:01.029594,315.19,315.22,0
2020-01-28 11:09:03,N,AAPL,315.19,2.0,315.22,6.0,0.0,5.0,2020-01-28 11:09:03.832495,315.14,315.16,-1
2020-01-28 11:09:05,N,AAPL,315.14,1.0,315.16,2.0,-4.0,0.0,2020-01-28 11:09:05.748640,315.15,315.18,0
2020-01-28 11:09:06,N,AAPL,315.15,2.0,315.18,3.0,1.0,0.0,2020-01-28 11:09:06.871836,315.15,315.18,0
2020-01-28 11:09:07,N,AAPL,315.15,3.0,315.18,3.0,1.0,0.0,2020-01-28 11:09:07.055400,315.15,315.18,0
2020-01-28 11:09:08,N,AAPL,315.15,3.0,315.18,2.0,-1.0,0.0,2020-01-28 11:09:08.086983,315.15,315.18,0
2020-01-28 11:09:10,N,AAPL,315.15,3.0,315.18,2.0,0.0,0.0,2020-01-28 11:09:10.844942,315.15,315.18,0
2020-01-28 11:09:12,N,AAPL,315.15,3.0,315.18,5.0,0.0,3.0,2020-01-28 11:09:12.384710,315.18,315.19,0
2020-01-28 11:09:15,N,AAPL,315.18,4.0,315.19,2.0,1.0,-3.0,2020-01-28 11:09:15.222942,315.19,315.23,0
2020-01-28 11:09:16,N,AAPL,315.19,2.0,315.23,1.0,0.0,0.0,2020-01-28 11:09:16.071194,315.19,315.23,0
2020-01-28 11:09:17,N,AAPL,315.19,1.0,315.23,1.0,-1.0,0.0,2020-01-28 11:09:17.017712,315.2,315.25,0
2020-01-28 11:09:18,N,AAPL,315.2,3.0,315.25,2.0,0.0,0.0,2020-01-28 11:09:18.099800,315.17,315.2,0
2020-01-28 11:09:20,N,AAPL,315.17,2.0,315.2,1.0,0.0,-1.0,2020-01-28 11:09:20.756145,315.16,315.18,0
2020-01-28 11:09:23,N,AAPL,315.16,3.0,315.18,1.0,1.0,0.0,2020-01-28 11:09:23.028696,315.15,315.18,0
2020-01-28 11:09:24,N,AAPL,315.15,4.0,315.18,4.0,0.0,0.0,2020-01-28 11:09:24.383610,315.15,315.18,0
2020-01-28 11:09:25,N,AAPL,315.15,1.0,315.18,2.0,0.0,0.0,2020-01-28 11:09:25.051390,315.14,315.17,0
2020-01-28 11:09:26,N,AAPL,315.14,3.0,315.17,2.0,0.0,1.0,2020-01-28 11:09:26.228432,315.14,315.17,0
2020-01-28 11:09:27,N,AAPL,315.14,3.0,315.17,1.0,0.0,0.0,2020-01-28 11:09:27.067654,315.18,315.22,1
2020-01-28 11:09:28,N,AAPL,315.18,1.0,315.22,1.0,-3.0,-3.0,2020-01-28 11:09:28.019601,315.17,315.22,0
2020-01-28 11:09:29,N,AAPL,315.17,2.0,315.22,5.0,-2.0,0.0,2020-01-28 11:09:29.120484,315.2,315.24,0
2020-01-28 11:09:30,N,AAPL,315.2,4.0,315.24,2.0,3.0,0.0,2020-01-28 11:09:30.378688,315.15,315.2,0
2020-01-28 11:09:33,N,AAPL,315.15,2.0,315.2,4.0,-3.0,1.0,2020-01-28 11:09:33.136945,315.21,315.25,1
2020-01-28 11:09:35,N,AAPL,315.21,1.0,315.25,4.0,-3.0,-2.0,2020-01-28 11:09:35.013962,315.24,315.27,0
2020-01-28 11:09:41,N,AAPL,315.24,2.0,315.27,2.0,1.0,-2.0,2020-01-28 11:09:41.030644,315.31,315.34,1
2020-01-28 11:09:43,N,AAPL,315.31,4.0,315.34,1.0,0.0,0.0,2020-01-28 11:09:43.522624,315.34,315.35,0
2020-01-28 11:09:44,N,AAPL,315.34,1.0,315.35,2.0,-3.0,1.0,2020-01-28 11:09:44.043649,315.3,315.34,0
2020-01-28 11:09:45,N,AAPL,315.3,2.0,315.34,1.0,0.0,0.0,2020-01-28 11:09:45.072605,315.3,315.32,0
